event,x,y,z,station,track
1457,41.36888,161.3356,303.4781,2,-1
1457,-160.2169,-45.509609999999995,114.2084,2,-1
1457,-160.2169,-45.509609999999995,379.8694,2,-1
1457,43.29692,-160.8289,-416.8074,2,-1
1457,43.29692,-160.8289,-40.40382,2,-1
1457,43.29692,-160.8289,164.7422,2,-1
1457,151.3601,-69.5032,-277.2204,2,-1
1457,18.24457,79.48807,47.17006,0,10
1457,29.820109999999996,122.477,73.89681,1,10
1457,41.36888,161.3356,98.33209000000001,2,10
1457,26.019479999999998,-77.29298,-151.1112,0,15
1457,36.64179,-120.612,-231.5795,1,15
1457,43.29692,-160.8289,-306.0649,2,15
1457,72.93845,-36.48561,-37.077090000000005,0,16
1457,113.7337,-54.35536,-55.25986999999999,1,16
1457,151.3601,-69.5032,-72.07441,2,16
1457,-78.62481,-21.66467,4.551105000000001,0,22
1457,-121.4281,-33.839059999999996,1.924828,1,22
1457,-160.2169,-45.509609999999995,3.465813,2,22
1458,76.8159,27.39589,-150.3635,0,-1
1458,76.8159,27.39589,233.4149,0,-1
1458,22.85967,78.28572,-129.8901,0,-1
1458,22.85967,78.28572,26.98919,0,-1
1458,22.85967,78.28572,143.0677,0,-1
1458,-33.549279999999996,74.33481,75.30951,0,-1
1458,-78.71213,21.34522,-125.1751,0,-1
1458,-78.71213,21.34522,231.0652,0,-1
1458,-15.48375,-80.07167,-166.4766,0,-1
1458,-15.48375,-80.07167,73.68512,0,-1
1458,6.5018709999999995,-81.29541,-192.3932,0,-1
1458,6.5018709999999995,-81.29541,97.63655,0,-1
1458,-88.71656,89.55018000000001,-86.18415,1,-1
1458,-88.71656,89.55018000000001,-5.170019,1,-1
1458,-88.71656,89.55018000000001,103.2741,1,-1
1458,-121.1691,34.754870000000004,-200.2501,1,-1
1458,-121.1691,34.754870000000004,-157.8347,1,-1
1458,-121.1691,34.754870000000004,-119.236,1,-1
1458,-14.33368,-125.2374,113.6269,1,-1
1458,-14.33368,-125.2374,156.0423,1,-1
1458,-14.33368,-125.2374,303.0851,1,-1
1458,5.695043,-125.9263,120.4987,1,-1
1458,5.695043,-125.9263,159.0974,1,-1
1458,5.695043,-125.9263,267.5416,1,-1
1458,-135.0179,97.52305,-144.6884,2,-1
1458,-135.0179,97.52305,-2.247541,2,-1
1458,-135.0179,97.52305,78.00694,2,-1
1458,-159.4552,48.11047,-234.4384,2,-1
1458,-159.4552,48.11047,-135.7808,2,-1
1458,-159.4552,48.11047,-91.99754,2,-1
1458,-6.103685,-166.4431,120.3534,2,-1
1458,-6.103685,-166.4431,219.011,2,-1
1458,-6.103685,-166.4431,343.0487,2,-1
1458,2.407771,-166.5376,205.2148,2,-1
1458,2.407771,-166.5376,248.998,2,-1
1458,2.407771,-166.5376,329.2525,2,-1
1458,6.5018709999999995,-81.29541,47.76846,0,9
1458,5.695043,-125.9263,78.08332,1,9
1458,2.407771,-166.5376,106.5571,2,9
1458,-78.71213,21.34522,-9.096539,0,12
1458,-121.1691,34.754870000000004,-10.79186,1,12
1458,-159.4552,48.11047,-11.74306,2,12
1458,-15.48375,-80.07167,123.5532,0,18
1458,-14.33368,-125.2374,194.641,1,18
1458,-6.103685,-166.4431,262.7943,2,18
1459,41.41648,70.25591,238.4225,0,-1
1459,-77.95774,-23.95431,61.9179,0,-1
1459,-77.95774,-23.95431,74.88663000000001,0,-1
1459,-72.84937,-36.66317,-7.488927,0,-1
1459,-72.84937,-36.66317,45.82697,0,-1
1459,-5.709229,-81.35491999999999,-106.4831,0,-1
1459,-5.709229,-81.35491999999999,-40.19851,0,-1
1459,120.0096,38.56889,-49.5641,1,-1
1459,120.0096,38.56889,7.847494,1,-1
1459,120.0096,38.56889,118.8432,1,-1
1459,120.0096,38.56889,164.1346,1,-1
1459,80.4131,97.07521,-119.0157,1,-1
1459,80.4131,97.07521,-8.019935,1,-1
1459,80.4131,97.07521,37.27143,1,-1
1459,-119.8193,-39.1561,-252.8741,1,-1
1459,-119.8193,-39.1561,-50.657740000000004,1,-1
1459,-119.8193,-39.1561,117.7496,1,-1
1459,-119.8193,-39.1561,163.041,1,-1
1459,-112.2404,-57.375530000000005,-287.8709,1,-1
1459,-112.2404,-57.375530000000005,-85.65448,1,-1
1459,-112.2404,-57.375530000000005,-28.242890000000003,1,-1
1459,-112.2404,-57.375530000000005,128.0442,1,-1
1459,-14.640270000000001,-125.2019,-304.9309,1,-1
1459,-14.640270000000001,-125.2019,-247.5193,1,-1
1459,-14.640270000000001,-125.2019,-136.5236,1,-1
1459,156.0118,58.317080000000004,-144.2577,2,-1
1459,156.0118,58.317080000000004,-1.442149,2,-1
1459,156.0118,58.317080000000004,62.09865,2,-1
1459,156.0118,58.317080000000004,138.3476,2,-1
1459,156.0118,58.317080000000004,158.3176,2,-1
1459,149.1482,74.13084,-253.2983,2,-1
1459,149.1482,74.13084,-172.2081,2,-1
1459,149.1482,74.13084,-29.392609999999998,2,-1
1459,149.1482,74.13084,47.46151,2,-1
1459,149.1482,74.13084,110.3972,2,-1
1459,149.1482,74.13084,130.3671,2,-1
1459,147.5811,77.20358,-177.7982,2,-1
1459,147.5811,77.20358,-34.9827,2,-1
1459,147.5811,77.20358,28.5581,2,-1
1459,147.5811,77.20358,104.8071,2,-1
1459,147.5811,77.20358,124.777,2,-1
1459,126.3321,108.5392,-320.3794,2,-1
1459,126.3321,108.5392,-96.47371,2,-1
1459,126.3321,108.5392,-32.9329,2,-1
1459,126.3321,108.5392,-19.61959,2,-1
1459,126.3321,108.5392,43.31606,2,-1
1459,126.3321,108.5392,63.286030000000004,2,-1
1459,-157.3923,-54.48155,-218.7414,2,-1
1459,-157.3923,-54.48155,-137.6512,2,-1
1459,-157.3923,-54.48155,68.70513000000001,2,-1
1459,-157.3923,-54.48155,82.01844,2,-1
1459,-157.3923,-54.48155,144.9541,2,-1
1459,-157.3923,-54.48155,164.9241,2,-1
1459,-147.4355,-77.4813,-259.3966,2,-1
1459,-147.4355,-77.4813,-178.3064,2,-1
1459,-147.4355,-77.4813,-35.49089,2,-1
1459,-147.4355,-77.4813,28.049909999999997,2,-1
1459,-147.4355,-77.4813,41.36323,2,-1
1459,-147.4355,-77.4813,124.2688,2,-1
1459,-25.71085,-164.5586,-287.045,2,-1
1459,-25.71085,-164.5586,-223.5042,2,-1
1459,-25.71085,-164.5586,-210.1909,2,-1
1459,-25.71085,-164.5586,-147.2552,2,-1
1459,-72.84937,-36.66317,58.7957,0,12
1459,-112.2404,-57.375530000000005,82.75285,1,12
1459,-147.4355,-77.4813,104.2989,2,12
1459,-77.95774,-23.95431,8.602005,0,13
1459,-119.8193,-39.1561,6.753846,1,13
1459,-157.3923,-54.48155,5.164323,2,13
1459,41.41648,70.25591,-112.2136,0,14
1459,80.4131,97.07521,-176.4273,1,14
1459,126.3321,108.5392,-239.2892,2,14
1459,-5.709229,-81.35491999999999,-53.16724,0,16
1459,-14.640270000000001,-125.2019,-91.23221,1,16
1459,-25.71085,-164.5586,-127.2853,2,16
1460,-7.524928999999999,81.2071,-188.3609,0,-1
1460,-7.524928999999999,81.2071,-16.88542,0,-1
1460,-7.524928999999999,81.2071,61.40729,0,-1
1460,-26.7091,77.05739,-211.4479,0,-1
1460,-26.7091,77.05739,38.3203,0,-1
1460,-26.7091,77.05739,61.32304,0,-1
1460,-63.71059,50.91345,-265.3175,0,-1
1460,-63.71059,50.91345,-93.84205,0,-1
1460,-63.71059,50.91345,7.4533949999999995,0,-1
1460,40.41356,-70.83758,-256.9976,0,-1
1460,40.41356,-70.83758,45.65895,0,-1
1460,56.16774,-59.130390000000006,59.55686,0,-1
1460,-17.36993,124.8525,-12.25019,1,-1
1460,-17.36993,124.8525,140.8698,1,-1
1460,-17.36993,124.8525,168.9377,1,-1
1460,-17.36993,124.8525,209.1258,1,-1
1460,-44.82817,117.8147,79.06045,1,-1
1460,-44.82817,117.8147,90.54276999999999,1,-1
1460,-44.82817,117.8147,118.6107,1,-1
1460,-44.82817,117.8147,158.7988,1,-1
1460,-97.16535999999999,80.30414,-177.9379,1,-1
1460,-97.16535999999999,80.30414,-36.30023,1,-1
1460,-97.16535999999999,80.30414,3.2499759999999998,1,-1
1460,-97.16535999999999,80.30414,43.43809,1,-1
1460,60.50145,-110.5868,-93.18015,1,-1
1460,60.50145,-110.5868,48.45749,1,-1
1460,60.50145,-110.5868,59.939809999999994,1,-1
1460,60.50145,-110.5868,88.0077,1,-1
1460,85.27704,-92.83151,-147.3157,1,-1
1460,85.27704,-92.83151,-5.678086,1,-1
1460,85.27704,-92.83151,5.804232,1,-1
1460,85.27704,-92.83151,74.06023,1,-1
1460,-28.91465,164.0259,-24.385839999999998,2,-1
1460,-28.91465,164.0259,152.9233,2,-1
1460,-28.91465,164.0259,193.4122,2,-1
1460,-28.91465,164.0259,255.7988,2,-1
1460,-63.476530000000004,153.9847,94.48139,2,-1
1460,-63.476530000000004,153.9847,112.0308,2,-1
1460,-63.476530000000004,153.9847,134.9704,2,-1
1460,-63.476530000000004,153.9847,197.357,2,-1
1460,-126.8126,107.9775,-210.8916,2,-1
1460,-126.8126,107.9775,-16.033170000000002,2,-1
1460,-126.8126,107.9775,6.906464,2,-1
1460,-126.8126,107.9775,69.29306,2,-1
1460,77.94686999999999,-147.1899,-108.7454,2,-1
1460,77.94686999999999,-147.1899,68.56369000000001,2,-1
1460,77.94686999999999,-147.1899,86.11305,2,-1
1460,77.94686999999999,-147.1899,109.0527,2,-1
1460,110.8231,-124.3334,-173.7937,2,-1
1460,110.8231,-124.3334,3.5153510000000003,2,-1
1460,110.8231,-124.3334,21.06472,2,-1
1460,110.8231,-124.3334,106.3909,2,-1
1460,40.41356,-70.83758,82.64385,0,9
1460,60.50145,-110.5868,128.1958,1,9
1460,77.94686999999999,-147.1899,171.4393,2,9
1460,-63.71059,50.91345,-15.549339999999999,0,13
1460,-97.16535999999999,80.30414,-24.81791,1,13
1460,-126.8126,107.9775,-33.58253,2,13
1460,-26.7091,77.05739,-39.972409999999996,0,14
1460,-44.82817,117.8147,-62.577180000000006,1,14
1460,-63.476530000000004,153.9847,-82.82771,2,14
1460,-7.524928999999999,81.2071,84.41001999999999,0,16
1460,-17.36993,124.8525,129.3874,1,16
1460,-28.91465,164.0259,170.4726,2,16
1460,56.16774,-59.130390000000006,22.57196,0,17
1460,85.27704,-92.83151,33.87212,1,17
1460,110.8231,-124.3334,44.00434,2,17
1461,36.44113,72.96069,173.1768,0,-1
1461,36.44113,72.96069,3.9428379999999996,0,-1
1461,36.44113,72.96069,202.5665,0,-1
1461,-66.92025,46.61435,-218.2981,0,-1
1461,-66.92025,46.61435,-132.4803,0,-1
1461,-66.92025,46.61435,66.14336999999999,0,-1
1461,-74.27794,33.675,-235.7882,0,-1
1461,-74.27794,33.675,19.26352,0,-1
1461,-74.27794,33.675,-149.9704,0,-1
1461,-66.90135,-46.64148,-79.73069,0,-1
1461,-66.90135,-46.64148,-50.340990000000005,0,-1
1461,-66.90135,-46.64148,247.3695,0,-1
1461,-66.90135,-46.64148,252.6531,0,-1
1461,73.07133,-36.21875,-248.6792,0,-1
1461,73.07133,-36.21875,54.31486999999999,0,-1
1461,81.44991999999999,-4.138758999999999,9.853392,0,-1
1461,52.80716999999999,114.4608,-219.7188,1,-1
1461,-106.4105,67.57713000000001,102.9433,1,-1
1461,-106.4105,67.57713000000001,109.9602,1,-1
1461,-106.4105,67.57713000000001,130.3732,1,-1
1461,-115.897,49.5756,19.00989,1,-1
1461,-115.897,49.5756,66.85288,1,-1
1461,-115.897,49.5756,94.28286,1,-1
1461,-105.5893,-68.85315,-1.999611,1,-1
1461,114.2606,-53.23888,26.1186,1,-1
1461,114.2606,-53.23888,80.97856,1,-1
1461,114.2606,-53.23888,101.3916,1,-1
1461,125.6901,-9.584433,-54.26453000000001,1,-1
1461,125.6901,-9.584433,-6.421539,1,-1
1461,125.6901,-9.584433,0.5954329,1,-1
1461,65.68557,153.0555,-292.0738,2,-1
1461,-144.1568,83.42289,126.4081,2,-1
1461,-144.1568,83.42289,135.3411,2,-1
1461,-144.1568,83.42289,139.7215,2,-1
1461,-154.5726,62.0314,33.35304,2,-1
1461,-154.5726,62.0314,87.81659,2,-1
1461,-154.5726,62.0314,101.1299,2,-1
1461,-141.8494,-87.28863,-3.558242,2,-1
1461,152.3897,-67.21565,42.469570000000004,2,-1
1461,152.3897,-67.21565,105.8661,2,-1
1461,152.3897,-67.21565,110.2464,2,-1
1461,165.5751,-18.03995,-40.365429999999996,2,-1
1461,165.5751,-18.03995,14.098120000000002,2,-1
1461,165.5751,-18.03995,23.03112,2,-1
1461,-66.92025,46.61435,36.753659999999996,0,8
1461,-106.4105,67.57713000000001,55.100269999999995,1,8
1461,-144.1568,83.42289,71.94459,2,8
1461,-66.90135,-46.64148,-248.9646,0,9
1461,-105.5893,-68.85315,-94.49606,1,9
1461,-141.8494,-87.28863,-126.4038,2,9
1461,73.07133,-36.21875,49.03131,0,14
1461,114.2606,-53.23888,73.96159,1,14
1461,152.3897,-67.21565,96.93311,2,14
1461,81.44991999999999,-4.138758999999999,15.13695,0,15
1461,125.6901,-9.584433,21.00844,1,15
1461,165.5751,-18.03995,27.41143,2,15
1461,-74.27794,33.675,48.653220000000005,0,17
1461,-115.897,49.5756,73.86985,1,17
1461,-154.5726,62.0314,96.74959,2,17
1461,36.44113,72.96069,-81.87494000000001,0,20
1461,52.80716999999999,114.4608,-127.2223,1,20
1461,65.68557,153.0555,-169.2282,2,20
1462,-47.7893,66.08631,5.532838,0,-1
1462,-47.7893,66.08631,245.2142,0,-1
1462,-52.48875,62.419140000000006,-10.589360000000001,0,-1
1462,-52.48875,62.419140000000006,238.2182,0,-1
1462,47.68185,-66.16388,-55.26645,0,-1
1462,47.68185,-66.16388,109.4845,0,-1
1462,53.06952,-61.92612,89.91124,0,-1
1462,53.06952,-61.92612,101.439,0,-1
1462,75.74469,-30.231759999999998,-109.4859,0,-1
1462,75.74469,-30.231759999999998,43.73727,0,-1
1462,-72.29453000000001,103.2636,-78.21464,1,-1
1462,-72.29453000000001,103.2636,13.64391,1,-1
1462,-72.29453000000001,103.2636,157.8108,1,-1
1462,-72.29453000000001,103.2636,206.9296,1,-1
1462,-82.04543000000001,95.69958000000001,-100.0876,1,-1
1462,-82.04543000000001,95.69958000000001,-33.74532,1,-1
1462,-82.04543000000001,95.69958000000001,135.9378,1,-1
1462,-82.04543000000001,95.69958000000001,185.0566,1,-1
1462,77.99212,-99.03076,-90.79159,1,-1
1462,77.99212,-99.03076,-24.44931,1,-1
1462,77.99212,-99.03076,1.066953,1,-1
1462,77.99212,-99.03076,194.3526,1,-1
1462,84.36378,-93.66224,-39.21356,1,-1
1462,84.36378,-93.66224,-13.6973,1,-1
1462,84.36378,-93.66224,130.4696,1,-1
1462,84.36378,-93.66224,179.5884,1,-1
1462,116.7297,-47.58202,-206.1715,1,-1
1462,116.7297,-47.58202,-139.8292,1,-1
1462,116.7297,-47.58202,-114.3129,1,-1
1462,116.7297,-47.58202,29.85397,1,-1
1462,-93.52351999999999,137.8184,-101.3063,2,-1
1462,-93.52351999999999,137.8184,18.51354,2,-1
1462,-93.52351999999999,137.8184,218.2132,2,-1
1462,-93.52351999999999,137.8184,256.9428,2,-1
1462,-109.8837,125.1645,-134.8468,2,-1
1462,-109.8837,125.1645,-51.94119,2,-1
1462,-109.8837,125.1645,184.6727,2,-1
1462,-109.8837,125.1645,223.4023,2,-1
1462,107.5078,-127.211,-129.7649,2,-1
1462,107.5078,-127.211,-46.85928,2,-1
1462,107.5078,-127.211,-9.945103999999999,2,-1
1462,107.5078,-127.211,228.4842,2,-1
1462,113.8328,-121.584,-60.58042,2,-1
1462,113.8328,-121.584,-23.66624,2,-1
1462,113.8328,-121.584,176.0334,2,-1
1462,113.8328,-121.584,214.7631,2,-1
1462,153.5067,-64.62395,-256.8124,2,-1
1462,153.5067,-64.62395,-173.9068,2,-1
1462,153.5067,-64.62395,-136.9926,2,-1
1462,153.5067,-64.62395,62.70703,2,-1
1462,47.68185,-66.16388,97.95671,0,8
1462,77.99212,-99.03076,145.2338,1,8
1462,107.5078,-127.211,189.7546,2,8
1462,75.74469,-30.231759999999998,55.26503,0,13
1462,116.7297,-47.58202,78.97277,1,13
1462,153.5067,-64.62395,101.4367,2,13
1462,53.06952,-61.92612,-63.31191999999999,0,14
1462,84.36378,-93.66224,-105.5558,1,14
1462,113.8328,-121.584,-143.486,2,14
1462,-52.48875,62.419140000000006,-1.46322,0,18
1462,-82.04543000000001,95.69958000000001,-8.229055,1,18
1462,-109.8837,125.1645,-15.02701,2,18
1462,-47.7893,66.08631,-3.593307,0,19
1462,-72.29453000000001,103.2636,-11.87236,1,19
1462,-93.52351999999999,137.8184,-18.40064,2,19
1463,26.8655,-77.003,6.95126,0,-1
1463,26.8655,-77.003,134.3812,0,-1
1463,59.64224,-55.62393,-39.41898,0,-1
1463,59.64224,-55.62393,-29.7243,0,-1
1463,80.89267,-10.372760000000001,-89.34433,0,-1
1463,80.89267,-10.372760000000001,28.3909,0,-1
1463,108.8331,63.602030000000006,328.5281,1,-1
1463,39.87657,-119.5814,120.271,1,-1
1463,39.87657,-119.5814,308.4534,1,-1
1463,92.9097,-85.19185,279.8898,1,-1
1463,92.9097,-85.19185,-89.24549,1,-1
1463,92.9097,-85.19185,7.0784009999999995,1,-1
1463,125.7355,-8.968823,130.06,1,-1
1463,125.7355,-8.968823,-239.0753,1,-1
1463,125.7355,-8.968823,45.431059999999995,1,-1
1463,142.0135,87.02141999999999,389.6926,2,-1
1463,50.21847,-158.8039,-48.461290000000005,2,-1
1463,50.21847,-158.8039,149.4229,2,-1
1463,50.21847,-158.8039,416.2943,2,-1
1463,115.4252,-120.0733,-172.4597,2,-1
1463,115.4252,-120.0733,-92.57982,2,-1
1463,115.4252,-120.0733,25.42452,2,-1
1463,166.4524,-5.844709,-380.3095,2,-1
1463,166.4524,-5.844709,-300.4296,2,-1
1463,166.4524,-5.844709,84.44613000000001,2,-1
1463,80.89267,-10.372760000000001,-99.03901,0,14
1463,125.7355,-8.968823,-142.7514,1,14
1463,166.4524,-5.844709,-182.4252,2,14
1463,59.64224,-55.62393,88.01093,0,15
1463,92.9097,-85.19185,195.2608,1,15
1463,115.4252,-120.0733,292.2959,2,15
1463,26.8655,-77.003,16.64594,0,17
1463,39.87657,-119.5814,23.94708,1,17
1463,50.21847,-158.8039,31.418570000000003,2,17
1464,80.08613000000001,15.408760000000001,-80.05230999999999,0,-1
1464,80.08613000000001,15.408760000000001,44.83177,0,-1
1464,73.57882,35.17634,-104.5385,0,-1
1464,73.57882,35.17634,199.9865,0,-1
1464,64.89218000000001,49.39861,0.7566111,0,-1
1464,64.89218000000001,49.39861,180.3976,0,-1
1464,-75.11519,31.76359,-199.3306,0,-1
1464,-75.11519,31.76359,165.2348,0,-1
1464,-3.9237019999999996,-81.46056,-203.686,0,-1
1464,-3.9237019999999996,-81.46056,182.494,0,-1
1464,-3.9237019999999996,-81.46056,212.7544,0,-1
1464,56.598530000000004,-58.718180000000004,-96.76751999999999,0,-1
1464,56.598530000000004,-58.718180000000004,104.488,0,-1
1464,78.51826,-22.047710000000002,-147.4889,0,-1
1464,78.51826,-22.047710000000002,84.02694,0,-1
1464,123.7631,23.928,-94.62567,1,-1
1464,123.7631,23.928,101.3689,1,-1
1464,123.7631,23.928,266.8399,1,-1
1464,111.4717,58.85513,-308.0485,1,-1
1464,111.4717,58.85513,-160.4646,1,-1
1464,111.4717,58.85513,179.4954,1,-1
1464,111.4717,58.85513,201.001,1,-1
1464,103.3446,72.17863,-335.7165,1,-1
1464,103.3446,72.17863,7.862000999999999,1,-1
1464,103.3446,72.17863,151.8274,1,-1
1464,103.3446,72.17863,173.333,1,-1
1464,-102.3099,73.63797,-252.8001,1,-1
1464,-102.3099,73.63797,177.0153,1,-1
1464,-112.4706,56.92298,-287.4913,1,-1
1464,-112.4706,56.92298,142.3241,1,-1
1464,-9.109885,-125.7254,-190.6351,1,-1
1464,-9.109885,-125.7254,-46.6697,1,-1
1464,-9.109885,-125.7254,235.8328,1,-1
1464,89.46304,-88.80443000000001,-239.0542,1,-1
1464,89.46304,-88.80443000000001,-217.5486,1,-1
1464,89.46304,-88.80443000000001,43.44834,1,-1
1464,122.3636,-30.28224,-337.9475,1,-1
1464,122.3636,-30.28224,-76.95052,1,-1
1464,161.9639,38.8363,-155.4013,2,-1
1464,161.9639,38.8363,125.3885,2,-1
1464,161.9639,38.8363,305.1182,2,-1
1464,144.5701,82.70463000000001,-312.623,2,-1
1464,144.5701,82.70463000000001,-232.138,2,-1
1464,144.5701,82.70463000000001,228.3815,2,-1
1464,144.5701,82.70463000000001,247.7463,2,-1
1464,140.0114,90.2074,-326.8523,2,-1
1464,140.0114,90.2074,34.4225,2,-1
1464,140.0114,90.2074,214.1522,2,-1
1464,140.0114,90.2074,233.517,2,-1
1464,-130.5932,103.3731,-298.6117,2,-1
1464,-130.5932,103.3731,243.5879,2,-1
1464,-130.5932,103.3731,261.7577,2,-1
1464,-143.3651,84.77620999999999,-335.2013,2,-1
1464,-143.3651,84.77620999999999,206.9982,2,-1
1464,-143.3651,84.77620999999999,225.168,2,-1
1464,-15.13156,-165.8662,-210.5251,2,-1
1464,-15.13156,-165.8662,-11.43063,2,-1
1464,-15.13156,-165.8662,271.1747,2,-1
1464,120.2982,-115.1908,-273.2021,2,-1
1464,120.2982,-115.1908,-253.8373,2,-1
1464,120.2982,-115.1908,28.76795,2,-1
1464,120.2982,-115.1908,268.9974,2,-1
1464,162.8451,-34.95749,-422.2684,2,-1
1464,162.8451,-34.95749,-402.9036,2,-1
1464,162.8451,-34.95749,-120.2983,2,-1
1464,162.8451,-34.95749,138.101,2,-1
1464,78.51826,-22.047710000000002,53.766569999999994,0,7
1464,122.3636,-30.28224,91.86783,1,7
1464,162.8451,-34.95749,119.9311,2,7
1464,64.89218000000001,49.39861,-124.1275,0,8
1464,103.3446,72.17863,-188.1326,1,8
1464,140.0114,90.2074,-246.3673,2,8
1464,56.598530000000004,-58.718180000000004,134.7484,0,10
1464,89.46304,-88.80443000000001,212.2667,1,10
1464,120.2982,-115.1908,287.1672,2,10
1464,-3.9237019999999996,-81.46056,-18.76148,0,15
1464,-9.109885,-125.7254,-25.16416,1,15
1464,-15.13156,-165.8662,-30.79545,2,15
1464,73.57882,35.17634,20.345570000000002,0,17
1464,111.4717,58.85513,35.53,1,17
1464,144.5701,82.70463000000001,48.65183,2,17
1465,122.7138,28.83019,83.17088000000001,1,-1
1465,-120.742,-36.21092,-312.4359,1,-1
1465,166.151,11.59297,138.6414,2,-1
1465,75.74465,30.23187,-188.6956,0,14
1465,122.7138,28.83019,-298.8987,1,14
1465,166.151,11.59297,-409.6249,2,14
1465,-76.31967,-28.74935,42.04187,0,21
1465,-120.742,-36.21092,69.63368,1,21
1465,-162.109,-38.22616,94.93709,2,21
1466,-10.48767,80.87785,-142.3856,0,-1
1466,-10.48767,80.87785,84.80736999999999,0,-1
1466,-10.48767,80.87785,254.7409,0,-1
1466,-61.807359999999996,53.20778000000001,-188.33,0,-1
1466,-61.807359999999996,53.20778000000001,14.8468,0,-1
1466,-61.807359999999996,53.20778000000001,184.7803,0,-1
1466,-61.807359999999996,53.20778000000001,253.0872,0,-1
1466,-78.78963,21.05735,-255.3719,0,-1
1466,-78.78963,21.05735,-231.3557,0,-1
1466,-78.78963,21.05735,141.7546,0,-1
1466,-78.78963,21.05735,210.0614,0,-1
1466,-52.918519999999994,-62.0552,-135.9182,0,-1
1466,-52.918519999999994,-62.0552,34.0153,0,-1
1466,2.5882169999999998,-81.51392,-206.526,0,-1
1466,2.5882169999999998,-81.51392,31.714370000000002,0,-1
1466,-19.72449,124.5022,-159.3364,1,-1
1466,-19.72449,124.5022,-87.24894,1,-1
1466,-19.72449,124.5022,-269.9069,1,-1
1466,-19.72449,124.5022,211.2873,1,-1
1466,-97.7526,79.58825999999999,-340.5922,1,-1
1466,-97.7526,79.58825999999999,-250.3595,1,-1
1466,-97.7526,79.58825999999999,48.17668,1,-1
1466,-120.9975,35.347809999999996,-339.4918,1,-1
1466,-84.84051,-93.23064000000001,22.49895,1,-1
1466,-84.84051,-93.23064000000001,40.64412,1,-1
1466,-84.84051,-93.23064000000001,112.7316,1,-1
1466,0.450067,-126.0542,-143.1887,1,-1
1466,0.450067,-126.0542,-125.0436,1,-1
1466,0.450067,-126.0542,-235.614,1,-1
1466,0.450067,-126.0542,245.5802,1,-1
1466,-30.45743,163.7465,-223.6007,2,-1
1466,-30.45743,163.7465,-123.1457,2,-1
1466,-30.45743,163.7465,-40.240109999999994,2,-1
1466,-30.45743,163.7465,239.9446,2,-1
1466,-131.7526,101.8913,-319.8153,2,-1
1466,-131.7526,101.8913,-236.9097,2,-1
1466,-131.7526,101.8913,43.27499,2,-1
1466,-158.9952,49.60937,-415.8632,2,-1
1466,-158.9952,49.60937,-332.9576,2,-1
1466,-115.118,-120.3679,22.941679999999998,2,-1
1466,-115.118,-120.3679,32.01894,2,-1
1466,-115.118,-120.3679,132.4739,2,-1
1466,-5.430608,-166.4664,-174.2361,2,-1
1466,-5.430608,-166.4664,-165.1588,2,-1
1466,-5.430608,-166.4664,18.20176,2,-1
1466,-5.430608,-166.4664,298.3864,2,-1
1466,-52.918519999999994,-62.0552,102.3222,0,12
1466,-84.84051,-93.23064000000001,-69.92636,1,12
1466,-115.118,-120.3679,215.3795,2,12
1466,-61.807359999999996,53.20778000000001,-212.3462,0,13
1466,-97.7526,79.58825999999999,-322.447,1,13
1466,-131.7526,101.8913,-420.2703,2,13
1466,-10.48767,80.87785,-118.3694,0,21
1466,-19.72449,124.5022,-177.4816,1,21
1466,-30.45743,163.7465,-232.678,2,21
1466,-78.78963,21.05735,-28.17895,0,22
1466,-120.9975,35.347809999999996,-40.95563,1,22
1466,-158.9952,49.60937,-52.77295,2,22
1467,81.5283,2.0865709999999997,230.1271,0,-1
1467,59.505430000000004,55.77026,-37.37695,0,-1
1467,59.505430000000004,55.77026,262.3448,0,-1
1467,-63.503319999999995,-51.17174,-132.9683,0,-1
1467,125.8722,6.786841000000001,81.21168,1,-1
1467,87.98586,90.26822,-115.6423,1,-1
1467,87.98586,90.26822,-85.02282,1,-1
1467,-102.0924,-73.93919,-77.36465,1,-1
1467,-102.0924,-73.93919,287.5179,1,-1
1467,166.0829,12.53123,74.78636999999999,2,-1
1467,111.6732,123.5705,-137.1791,2,-1
1467,111.6732,123.5705,-130.5224,2,-1
1467,-138.9835,-91.78323,-69.08162,2,-1
1467,-138.9835,-91.78323,398.0946,2,-1
1467,59.505430000000004,55.77026,160.5163,0,7
1467,87.98586,90.26822,249.2402,1,7
1467,111.6732,123.5705,329.9971,2,7
1467,-63.503319999999995,-51.17174,-31.13976,0,8
1467,-102.0924,-73.93919,-46.74514,1,8
1467,-138.9835,-91.78323,-62.424969999999995,2,8
1467,81.5283,2.0865709999999997,32.23382,0,17
1467,125.8722,6.786841000000001,50.59216,1,17
1467,166.0829,12.53123,68.12971999999999,2,17
1468,-112.0878,57.67311,179.6726,1,-1
1468,121.5037,-33.5665,-29.56472,1,-1
1468,-147.633,77.10427,240.5911,2,-1
1468,161.3884,-41.1627,-40.9808,2,-1
1468,78.1022,-23.47901,84.33498,0,9
1468,121.5037,-33.5665,133.7394,1,9
1468,161.3884,-41.1627,178.0837,2,9
1468,-72.99765,36.36704,9.792816,0,10
1468,-112.0878,57.67311,16.368489999999998,1,10
1468,-147.633,77.10427,21.52659,2,10
1469,80.68478,11.88212,224.3474,0,-1
1469,-70.14631999999999,41.601820000000004,-101.3707,0,-1
1469,-145.8535,80.41974,386.4791,2,-1
1469,166.4524,-5.844709,-154.5883,2,-1
